日期,真实汇率值,随机森林预测值
2025-07-18,453.34,452.4086000000001
2025-07-21,452.2,452.4429
2025-07-22,450.21,451.4994999999999
2025-07-23,449.72,448.53239999999977
2025-07-24,449.88,448.5553000000005
2025-07-25,451.12,448.77570000000014
2025-07-28,452.75,451.41499999999985
2025-07-29,452.66,452.0822000000005
2025-07-30,451.99,453.23920000000027
2025-07-31,454.97,452.8288999999996
2025-08-01,455.59,454.12410000000045
2025-08-04,453.66,454.29430000000065
2025-08-05,451.35,453.18060000000014
2025-08-06,451.41,452.0353
2025-08-07,451.81,452.9504000000002
2025-08-08,450.85,452.7941999999998
2025-08-11,451.33,450.4751999999997
2025-08-12,452.1,451.60579999999993
2025-08-13,452.11,452.2384000000002
2025-08-14,450.9,452.3903999999997
2025-08-15,452.54,450.9677
2025-08-18,453.25,453.0333999999998
2025-08-19,453.51,452.74160000000035
2025-08-20,454.26,452.61529999999993
2025-08-21,454.55,455.81669999999997
2025-08-22,455.45,454.4235000000002
2025-08-25,454.12,454.07970000000057
2025-08-26,454.14,455.3346999999997
2025-08-27,454.33,455.4636999999999
2025-08-28,454.33,455.0202000000001
2025-08-29,453.59,455.156
2025-09-01,453.91,452.5086
2025-09-02,453.41,454.5796999999997
2025-09-03,453.27,452.46219999999994
2025-09-04,452.8,452.3069000000001
2025-09-05,452.96,452.33480000000003
2025-09-08,450.79,452.0161
2025-09-09,445.7,450.7351999999997
2025-09-10,445.85,446.6560999999998
2025-09-11,446.4,446.62279999999976
2025-09-12,446.41,446.81379999999996
2025-09-15,446.27,446.78259999999995
2025-09-16,447.4,446.756
2025-09-17,445.83,446.99010000000015
2025-09-18,447.21,446.64889999999997
2025-09-19,448.36,447.7365000000006
2025-09-22,447.71,449.5854000000002
2025-09-23,447.08,447.0970999999999
2025-09-24,448.27,447.5397000000002
2025-09-25,450.2,449.4544000000005
2025-09-26,451.9,449.76569999999987
2025-09-29,452.65,453.40819999999985
2025-09-30,453.04,453.1370999999999
2025-10-09,456.66,452.6369000000002
2025-10-10,459.87,457.7106999999999
2025-10-13,458.51,460.0103999999998
2025-10-14,457.48,459.3433999999999
2025-10-15,458.38,457.8911999999997
2025-10-16,456.99,460.78199999999947
2025-10-17,457.16,457.94969999999995
2025-10-20,460.42,457.11869999999993
2025-10-21,457.61,459.8636000000001
2025-10-22,461.44,456.2488000000004
2025-10-23,461.16,460.76969999999943
2025-10-24,461.24,461.2985999999999
2025-10-27,459.92,460.92980000000017
2025-10-28,459.72,460.7626999999998
2025-10-29,456.14,460.1263999999999
2025-10-30,456.13,458.16649999999964
2025-10-31,454.84,458.13369999999946
2025-11-03,456.14,454.34340000000026
2025-11-04,456.95,458.14349999999945
2025-11-05,457.65,457.3253000000001
2025-11-06,456.91,456.73290000000037
2025-11-07,455.94,457.38139999999987
2025-11-10,455.73,456.23150000000004
2025-11-11,455.11,456.12540000000024
2025-11-12,455.9,454.9799000000001
2025-11-13,455.51,456.17990000000015
2025-11-14,456.08,454.5916000000002
2025-11-17,457.31,457.9739999999997
2025-11-18,457.07,457.25209999999976
2025-11-19,455.89,457.7853999999998
2025-11-20,456.55,456.47610000000014
2025-11-21,456.25,457.4665999999998
2025-11-24,456.89,457.7136000000001
2025-11-25,456.12,457.45639999999986
2025-11-26,455.75,458.11049999999966
2025-11-27,455.38,456.18230000000017
2025-11-28,455.26,455.1821000000003
2025-12-01,454.32,455.14680000000027
2025-12-02,452.36,455.64430000000027
2025-12-03,452.65,451.6636999999999
2025-12-04,451.78,451.8509999999999
2025-12-05,452.91,451.3320999999998
2025-12-08,451.23,451.78809999999993
2025-12-09,451.02,451.60579999999993
2025-12-10,449.92,451.1796999999999
2025-12-11,449.9,448.2639999999998
2025-12-12,448.61,448.3025000000001
2025-12-15,447.3,447.19729999999976
2025-12-16,446.28,446.74690000000004
2025-12-17,446.45,446.8664
2025-12-18,446.86,446.92560000000014
2025-12-19,446.24,447.54239999999993
2025-12-22,446.05,446.6041000000002
2025-12-23,442.51,445.9192000000001
2025-12-24,442.68,441.4719
2025-12-25,442.83,441.79110000000037
2025-12-26,442.89,441.9098000000005
2025-12-29,443.16,441.71470000000045
2025-12-30,450.5,443.79110000000054
2025-12-31,449.4,451.5408000000001
